TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,14,144,10000,10000,0
1,0,13,137,10000,10000,0
2,0,150,1505,20000,20000,0
3,0,106,1065,20000,20000,0
4,0,41,414,20000,20000,0
5,0,4,42,20000,20000,0
6,0,21,210,20000,20000,0
7,0,19,190,30000,30000,0
8,0,57,570,30000,30000,0
9,0,126,1261,40000,40000,0
10,0,14,140,40000,40000,0
11,0,226,2266,60000,60000,0
12,0,162,1625,60000,60000,0
13,0,183,1830,60000,60000,0
14,0,136,1360,60000,60000,0
15,0,170,1702,80000,80000,0
16,0,12,121,80000,80000,0
17,0,59,597,80000,80000,0
18,0,108,1085,80000,80000,0
19,0,83,834,80000,80000,0
20,0,123,1236,80000,80000,0
21,0,365,3654,90000,90000,0
22,0,95,957,90000,90000,0
23,0,20,202,90000,90000,0
24,0,73,734,90000,90000,0
