TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,27,271,10000,10000,0
1,0,43,439,10000,10000,0
2,0,6,68,10000,10000,0
3,0,25,258,10000,10000,0
4,0,13,139,10000,10000,0
5,0,17,173,10000,10000,0
6,0,9,95,20000,20000,0
7,0,14,147,30000,30000,0
8,0,95,952,30000,30000,0
9,0,115,1150,30000,30000,0
10,0,42,423,40000,40000,0
11,0,24,244,40000,40000,0
12,0,6,68,40000,40000,0
13,0,108,1084,60000,60000,0
14,0,229,2290,60000,60000,0
15,0,133,1336,60000,60000,0
16,0,64,642,60000,60000,0
17,0,542,5428,80000,80000,0
18,0,660,6606,90000,90000,0
19,0,194,1941,90000,90000,0
20,0,148,1480,90000,90000,0
21,0,172,1720,90000,90000,0
22,0,386,3869,90000,90000,0
23,0,31,311,90000,90000,0
24,0,294,2944,90000,90000,0
