TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,9,93,10000,10000,0
1,0,46,462,10000,10000,0
2,0,12,127,10000,10000,0
3,0,30,307,10000,10000,0
4,0,18,180,20000,20000,0
5,0,17,175,20000,20000,0
6,0,94,942,20000,20000,0
7,0,285,2857,30000,30000,0
8,0,64,646,30000,30000,0
9,0,136,1365,40000,40000,0
10,0,32,324,40000,40000,0
11,0,115,1155,60000,60000,0
12,0,186,1863,60000,60000,0
13,0,206,2065,60000,60000,0
14,0,47,474,80000,80000,0
15,0,85,858,80000,80000,0
16,0,177,1773,80000,80000,0
17,0,39,395,80000,80000,0
18,0,66,667,80000,80000,0
19,0,63,639,80000,80000,0
20,0,536,5363,80000,80000,0
21,0,504,5043,90000,90000,0
22,0,1,13,90000,90000,0
23,0,63,630,90000,90000,0
24,0,16,169,90000,90000,0
