TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,3,39,10000,10000,0
1,0,72,720,10000,10000,0
2,0,15,153,10000,10000,0
3,0,38,383,20000,20000,0
4,0,14,149,30000,30000,0
5,0,26,268,40000,40000,0
6,0,149,1498,40000,40000,0
7,0,49,497,40000,40000,0
8,0,58,580,40000,40000,0
9,0,126,1261,40000,40000,0
10,0,100,1009,60000,60000,0
11,0,221,2211,60000,60000,0
12,0,139,1392,60000,60000,0
13,0,131,1315,60000,60000,0
14,0,187,1870,80000,80000,0
15,0,427,4273,80000,80000,0
16,0,19,193,80000,80000,0
17,0,76,764,80000,80000,0
18,0,68,685,80000,80000,0
19,0,63,636,90000,90000,0
20,0,80,801,90000,90000,0
21,0,267,2670,90000,90000,0
22,0,565,5656,90000,90000,0
23,0,579,5798,90000,90000,0
24,0,115,1151,90000,90000,0
