TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,77,770,10000,10000,0
1,0,75,750,10000,10000,0
2,0,96,960,10000,10000,0
3,0,196,1960,50000,50000,0
4,0,219,2190,100000,100000,0
5,0,214,2140,200000,200000,0
6,0,307,3070,200000,200000,0
7,0,198,1980,200000,200000,0
8,0,95,959,200000,200000,0
9,0,64,640,200000,200000,0
10,0,39,390,200000,200000,0
11,0,47,470,200000,200000,0
12,0,62,620,200000,200000,0
13,0,26,260,200000,200000,0
14,0,191,1910,200000,200000,0
15,0,229,2290,200000,200000,0
16,0,41,410,200000,200000,0
17,0,383,3839,200000,200000,0
18,0,84,840,1000000,1000000,0
19,0,75,750,1000000,1000000,0
20,0,71,710,1000000,1000000,0
21,0,67,670,1000000,1000000,0
22,0,403,4030,1000000,1000000,0
23,0,62,620,1000000,1000000,0
24,0,47,470,1000000,1000000,0
