TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,212,2120,10000,10000,0
1,0,110,1100,10000,10000,0
2,0,164,1640,20000,20000,0
3,0,34,340,20000,20000,0
4,0,206,2060,100000,100000,0
5,0,55,550,200000,200000,0
6,0,627,6270,200000,200000,0
7,0,43,430,200000,200000,0
8,0,228,2280,200000,200000,0
9,0,157,1570,200000,200000,0
10,0,53,530,200000,200000,0
11,0,42,420,200000,200000,0
12,0,354,3549,200000,200000,0
13,0,38,380,200000,200000,0
14,0,30,300,200000,200000,0
15,0,28,289,200000,200000,0
16,0,18,180,1000000,1000000,0
17,0,69,690,1000000,1000000,0
18,0,40,400,1000000,1000000,0
19,0,17,170,1000000,1000000,0
20,0,82,820,1000000,1000000,0
21,0,552,5520,1000000,1000000,0
22,0,14,149,1000000,1000000,0
23,0,71,710,1000000,1000000,0
24,0,21,210,1000000,1000000,0
