TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,1,11,10000,10000,0
1,0,0,6,10000,10000,0
2,0,0,2,10000,10000,0
3,0,2,21,10000,10000,0
4,0,5,53,10000,10000,0
5,0,1,18,20000,20000,0
6,0,15,159,20000,20000,0
7,0,12,122,30000,30000,0
8,0,12,127,30000,30000,0
9,0,16,160,40000,40000,0
10,0,8,85,40000,40000,0
11,0,1,15,40000,40000,0
12,0,2,21,40000,40000,0
13,0,1,13,40000,40000,0
14,0,4,49,60000,60000,0
15,0,24,242,60000,60000,0
16,0,31,315,60000,60000,0
17,0,2,22,60000,60000,0
18,0,150,1505,80000,80000,0
19,0,20,208,80000,80000,0
20,0,17,178,80000,80000,0
21,0,90,902,80000,80000,0
22,0,13,139,80000,80000,0
23,0,109,1095,90000,90000,0
24,0,58,583,90000,90000,0
