TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,1,12,10000,10000,0
1,0,12,122,20000,20000,0
2,0,1,11,20000,20000,0
3,0,5,52,20000,20000,0
4,0,2,22,30000,30000,0
5,0,13,139,30000,30000,0
6,0,28,285,30000,30000,0
7,0,9,90,30000,30000,0
8,0,28,289,30000,30000,0
9,0,3,36,30000,30000,0
10,0,35,351,40000,40000,0
11,0,9,91,40000,40000,0
12,0,16,166,50000,50000,0
13,0,21,218,50000,50000,0
14,0,4,41,60000,60000,0
15,0,5,58,60000,60000,0
16,0,26,267,60000,60000,0
17,0,33,337,60000,60000,0
18,0,40,407,60000,60000,0
19,0,21,212,60000,60000,0
20,0,9,99,80000,80000,0
21,0,34,342,80000,80000,0
22,0,38,382,80000,80000,0
23,0,42,420,80000,80000,0
24,0,33,333,80000,80000,0
