TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,10,102,10000,10000,0
1,0,5,51,10000,10000,0
2,0,0,4,10000,10000,0
3,0,1,12,20000,20000,0
4,0,28,283,20000,20000,0
5,0,12,127,30000,30000,0
6,0,9,97,30000,30000,0
7,0,9,93,40000,40000,0
8,0,9,95,40000,40000,0
9,0,9,91,40000,40000,0
10,0,16,163,40000,40000,0
11,0,2,21,40000,40000,0
12,0,9,92,50000,50000,0
13,0,8,87,50000,50000,0
14,0,15,152,50000,50000,0
15,0,12,128,50000,50000,0
16,0,18,180,60000,60000,0
17,0,21,218,60000,60000,0
18,0,9,91,60000,60000,0
19,0,6,65,80000,80000,0
20,0,60,602,80000,80000,0
21,0,11,119,80000,80000,0
22,0,70,706,80000,80000,0
23,0,14,147,80000,80000,0
24,0,98,986,80000,80000,0
