TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,7,77,10000,10000,0
1,0,18,184,10000,10000,0
2,0,24,244,20000,20000,0
3,0,2,22,20000,20000,0
4,0,7,73,30000,30000,0
5,0,13,132,30000,30000,0
6,0,73,730,30000,30000,0
7,0,16,164,30000,30000,0
8,0,103,1031,30000,30000,0
9,0,182,1820,40000,40000,0
10,0,80,809,40000,40000,0
11,0,25,250,40000,40000,0
12,0,156,1560,60000,60000,0
13,0,227,2277,60000,60000,0
14,0,73,732,60000,60000,0
15,0,16,160,60000,60000,0
16,0,49,493,60000,60000,0
17,0,237,2377,60000,60000,0
18,0,67,675,60000,60000,0
19,0,202,2023,80000,80000,0
20,0,103,1032,80000,80000,0
21,0,96,965,80000,80000,0
22,0,74,746,80000,80000,0
23,0,153,1537,90000,90000,0
24,0,24,242,90000,90000,0
