TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,29,298,10000,10000,0
1,0,3,35,10000,10000,0
2,0,26,263,20000,20000,0
3,0,19,192,20000,20000,0
4,0,51,517,20000,20000,0
5,0,4,43,20000,20000,0
6,0,87,871,30000,30000,0
7,0,11,119,30000,30000,0
8,0,0,3,30000,30000,0
9,0,49,496,30000,30000,0
10,0,46,460,30000,30000,0
11,0,11,111,40000,40000,0
12,0,102,1021,40000,40000,0
13,0,10,101,40000,40000,0
14,0,164,1649,40000,40000,0
15,0,132,1324,60000,60000,0
16,0,12,128,60000,60000,0
17,0,137,1374,80000,80000,0
18,0,373,3737,80000,80000,0
19,0,375,3753,80000,80000,0
20,0,13,139,90000,90000,0
21,0,31,313,90000,90000,0
22,0,184,1843,90000,90000,0
23,0,147,1474,90000,90000,0
24,0,14,143,90000,90000,0
