TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,0,9,10000,10000,0
1,0,6,61,10000,10000,0
2,0,4,41,10000,10000,0
3,0,17,173,20000,20000,0
4,0,15,152,20000,20000,0
5,0,5,51,20000,20000,0
6,0,1,11,30000,30000,0
7,0,162,1621,30000,30000,0
8,0,79,798,30000,30000,0
9,0,178,1789,40000,40000,0
10,0,30,300,40000,40000,0
11,0,17,172,40000,40000,0
12,0,73,737,60000,60000,0
13,0,17,179,60000,60000,0
14,0,68,683,60000,60000,0
15,0,63,638,60000,60000,0
16,0,349,3492,60000,60000,0
17,0,357,3574,80000,80000,0
18,0,364,3643,80000,80000,0
19,0,47,476,80000,80000,0
20,0,109,1095,80000,80000,0
21,0,50,504,80000,80000,0
22,0,23,235,80000,80000,0
23,0,56,564,90000,90000,0
24,0,102,1022,90000,90000,0
