TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,2,28,10000,10000,0
1,0,0,7,10000,10000,0
2,0,9,93,10000,10000,0
3,0,1,10,20000,20000,0
4,0,21,212,20000,20000,0
5,0,2,24,20000,20000,0
6,0,4,41,20000,20000,0
7,0,17,177,20000,20000,0
8,0,2,25,30000,30000,0
9,0,53,537,30000,30000,0
10,0,97,978,30000,30000,0
11,0,50,509,30000,30000,0
12,0,11,112,30000,30000,0
13,0,2,20,30000,30000,0
14,0,43,436,40000,40000,0
15,0,108,1084,40000,40000,0
16,0,47,479,40000,40000,0
17,0,2,21,60000,60000,0
18,0,1,15,60000,60000,0
19,0,11,112,60000,60000,0
20,0,54,547,80000,80000,0
21,0,1,13,80000,80000,0
22,0,10,102,80000,80000,0
23,0,47,471,80000,80000,0
24,0,218,2182,90000,90000,0
