TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,0,8,10000,10000,0
1,0,3,38,10000,10000,0
2,0,1,10,10000,10000,0
3,0,13,133,10000,10000,0
4,0,41,417,20000,20000,0
5,0,13,133,20000,20000,0
6,0,35,357,20000,20000,0
7,0,5,52,30000,30000,0
8,0,16,160,30000,30000,0
9,0,2,29,30000,30000,0
10,0,4,46,40000,40000,0
11,0,6,67,40000,40000,0
12,0,28,285,40000,40000,0
13,0,66,665,60000,60000,0
14,0,119,1191,60000,60000,0
15,0,87,871,60000,60000,0
16,0,42,423,80000,80000,0
17,0,100,1003,80000,80000,0
18,0,18,184,80000,80000,0
19,0,1,14,80000,80000,0
20,0,217,2174,80000,80000,0
21,0,45,458,80000,80000,0
22,0,19,192,80000,80000,0
23,0,85,859,80000,80000,0
24,0,43,439,80000,80000,0
