TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,7,75,10000,10000,0
1,0,10,106,10000,10000,0
2,0,0,1,10000,10000,0
3,0,13,133,20000,20000,0
4,0,11,110,20000,20000,0
5,0,0,9,20000,20000,0
6,0,10,107,20000,20000,0
7,0,5,58,30000,30000,0
8,0,26,267,30000,30000,0
9,0,36,369,30000,30000,0
10,0,15,151,30000,30000,0
11,0,0,4,30000,30000,0
12,0,5,56,30000,30000,0
13,0,3,36,40000,40000,0
14,0,4,46,40000,40000,0
15,0,0,2,60000,60000,0
16,0,12,129,60000,60000,0
17,0,14,145,80000,80000,0
18,0,16,161,80000,80000,0
19,0,9,98,90000,90000,0
20,0,77,778,90000,90000,0
21,0,23,233,90000,90000,0
22,0,75,759,90000,90000,0
23,0,39,397,90000,90000,0
24,0,0,8,90000,90000,0
