TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,16,166,10000,10000,0
1,0,13,137,10000,10000,0
2,0,58,588,10000,10000,0
3,0,21,219,10000,10000,0
4,0,23,235,10000,10000,0
5,0,21,217,20000,20000,0
6,0,29,292,20000,20000,0
7,0,2,24,30000,30000,0
8,0,206,2064,30000,30000,0
9,0,38,389,30000,30000,0
10,0,265,2655,30000,30000,0
11,0,363,3637,30000,30000,0
12,0,82,825,30000,30000,0
13,0,196,1963,30000,30000,0
14,0,290,2906,30000,30000,0
15,0,54,543,40000,40000,0
16,0,22,221,40000,40000,0
17,0,78,782,40000,40000,0
18,0,193,1933,40000,40000,0
19,0,10,109,60000,60000,0
20,0,494,4947,60000,60000,0
21,0,53,533,80000,80000,0
22,0,394,3941,90000,90000,0
23,0,298,2987,90000,90000,0
24,0,22,220,90000,90000,0
