TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,11,111,10000,10000,0
1,0,2,25,10000,10000,0
2,0,4,45,10000,10000,0
3,0,0,5,20000,20000,0
4,0,7,70,20000,20000,0
5,0,4,49,20000,20000,0
6,0,21,213,30000,30000,0
7,0,1,10,30000,30000,0
8,0,22,226,30000,30000,0
9,0,91,911,30000,30000,0
10,0,6,61,30000,30000,0
11,0,47,475,40000,40000,0
12,0,79,799,60000,60000,0
13,0,46,468,60000,60000,0
14,0,66,665,60000,60000,0
15,0,46,463,60000,60000,0
16,0,6,62,80000,80000,0
17,0,142,1425,80000,80000,0
18,0,143,1434,80000,80000,0
19,0,94,944,80000,80000,0
20,0,12,121,80000,80000,0
21,0,101,1012,90000,90000,0
22,0,38,380,90000,90000,0
23,0,91,919,90000,90000,0
24,0,5,50,90000,90000,0
