TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,15,155,10000,10000,0
1,0,32,321,10000,10000,0
2,0,12,126,10000,10000,0
3,0,4,47,10000,10000,0
4,0,10,105,20000,20000,0
5,0,1,19,20000,20000,0
6,0,14,140,20000,20000,0
7,0,15,158,20000,20000,0
8,0,27,273,20000,20000,0
9,0,0,3,20000,20000,0
10,0,43,430,30000,30000,0
11,0,18,185,30000,30000,0
12,0,16,166,30000,30000,0
13,0,22,221,30000,30000,0
14,0,3,38,40000,40000,0
15,0,7,72,40000,40000,0
16,0,30,305,40000,40000,0
17,0,63,633,40000,40000,0
18,0,20,209,60000,60000,0
19,0,31,312,60000,60000,0
20,0,140,1403,80000,80000,0
21,0,12,129,80000,80000,0
22,0,36,368,80000,80000,0
23,0,62,626,90000,90000,0
24,0,6,63,90000,90000,0
