TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,1,15,10000,10000,0
1,0,4,43,10000,10000,0
2,0,25,255,10000,10000,0
3,0,11,115,10000,10000,0
4,0,0,5,10000,10000,0
5,0,1,10,10000,10000,0
6,0,20,201,10000,10000,0
7,0,21,211,20000,20000,0
8,0,10,108,20000,20000,0
9,0,47,474,20000,20000,0
10,0,21,215,30000,30000,0
11,0,10,101,30000,30000,0
12,0,26,266,30000,30000,0
13,0,23,237,40000,40000,0
14,0,51,513,40000,40000,0
15,0,16,168,60000,60000,0
16,0,63,635,60000,60000,0
17,0,15,153,60000,60000,0
18,0,28,280,60000,60000,0
19,0,5,53,90000,90000,0
20,0,1,12,90000,90000,0
21,0,20,204,90000,90000,0
22,0,68,685,90000,90000,0
23,0,94,946,90000,90000,0
24,0,139,1393,90000,90000,0
