TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,9,93,10000,10000,0
1,0,26,261,10000,10000,0
2,0,1,18,10000,10000,0
3,0,6,68,10000,10000,0
4,0,21,212,10000,10000,0
5,0,11,116,10000,10000,0
6,0,15,156,20000,20000,0
7,0,37,373,20000,20000,0
8,0,22,228,30000,30000,0
9,0,16,165,30000,30000,0
10,0,39,393,30000,30000,0
11,0,25,258,30000,30000,0
12,0,24,241,30000,30000,0
13,0,24,246,30000,30000,0
14,0,40,407,30000,30000,0
15,0,128,1284,60000,60000,0
16,0,28,283,60000,60000,0
17,0,15,157,60000,60000,0
18,0,69,698,60000,60000,0
19,0,47,474,80000,80000,0
20,0,58,584,80000,80000,0
21,0,213,2130,80000,80000,0
22,0,283,2837,90000,90000,0
23,0,89,892,90000,90000,0
24,0,89,891,90000,90000,0
