TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,18,187,10000,10000,0
1,0,55,557,10000,10000,0
2,0,46,464,20000,20000,0
3,0,14,147,20000,20000,0
4,0,2,26,20000,20000,0
5,0,51,512,30000,30000,0
6,0,8,86,30000,30000,0
7,0,63,635,30000,30000,0
8,0,8,89,30000,30000,0
9,0,10,104,30000,30000,0
10,0,176,1762,40000,40000,0
11,0,29,297,40000,40000,0
12,0,76,766,40000,40000,0
13,0,34,349,40000,40000,0
14,0,193,1936,50000,50000,0
15,0,1,18,50000,50000,0
16,0,74,744,50000,50000,0
17,0,16,165,60000,60000,0
18,0,139,1391,60000,60000,0
19,0,152,1524,60000,60000,0
20,0,17,177,60000,60000,0
21,0,246,2463,80000,80000,0
22,0,95,957,80000,80000,0
23,0,62,621,80000,80000,0
24,0,62,621,80000,80000,0
