TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,1,18,10000,10000,0
1,0,27,276,10000,10000,0
2,0,4,49,10000,10000,0
3,0,36,367,20000,20000,0
4,0,85,852,30000,30000,0
5,0,35,356,30000,30000,0
6,0,12,128,30000,30000,0
7,0,189,1895,30000,30000,0
8,0,37,379,30000,30000,0
9,0,55,556,40000,40000,0
10,0,13,132,40000,40000,0
11,0,14,140,40000,40000,0
12,0,64,646,40000,40000,0
13,0,49,491,40000,40000,0
14,0,64,648,60000,60000,0
15,0,72,727,60000,60000,0
16,0,169,1699,80000,80000,0
17,0,153,1535,80000,80000,0
18,0,48,488,80000,80000,0
19,0,259,2595,80000,80000,0
20,0,85,854,80000,80000,0
21,0,172,1722,80000,80000,0
22,0,216,2165,90000,90000,0
23,0,73,736,90000,90000,0
24,0,99,995,90000,90000,0
