TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,4,47,10000,10000,0
1,0,46,467,10000,10000,0
2,0,38,382,10000,10000,0
3,0,12,123,10000,10000,0
4,0,48,482,10000,10000,0
5,0,184,1848,30000,30000,0
6,0,417,4175,30000,30000,0
7,0,1,16,40000,40000,0
8,0,56,562,40000,40000,0
9,0,8,87,40000,40000,0
10,0,4,47,40000,40000,0
11,0,116,1165,40000,40000,0
12,0,60,605,40000,40000,0
13,0,19,191,40000,40000,0
14,0,97,977,60000,60000,0
15,0,197,1976,60000,60000,0
16,0,69,692,60000,60000,0
17,0,101,1011,60000,60000,0
18,0,65,658,60000,60000,0
19,0,230,2306,80000,80000,0
20,0,142,1424,80000,80000,0
21,0,805,8058,90000,90000,0
22,0,68,687,90000,90000,0
23,0,261,2619,90000,90000,0
24,0,184,1840,90000,90000,0
