TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,49,490,10000,10000,0
1,0,18,186,10000,10000,0
2,0,55,552,10000,10000,0
3,0,13,132,10000,10000,0
4,0,11,116,10000,10000,0
5,0,85,856,10000,10000,0
6,0,64,642,10000,10000,0
7,0,16,169,20000,20000,0
8,0,48,483,20000,20000,0
9,0,12,126,40000,40000,0
10,0,99,998,40000,40000,0
11,0,55,553,40000,40000,0
12,0,9,97,40000,40000,0
13,0,106,1065,60000,60000,0
14,0,598,5989,60000,60000,0
15,0,58,583,80000,80000,0
16,0,75,757,80000,80000,0
17,0,40,402,80000,80000,0
18,0,234,2343,80000,80000,0
19,0,354,3543,80000,80000,0
20,0,379,3796,80000,80000,0
21,0,183,1831,90000,90000,0
22,0,9,97,90000,90000,0
23,0,127,1277,90000,90000,0
24,0,263,2639,90000,90000,0
