TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,10,103,10000,10000,0
1,0,6,60,10000,10000,0
2,0,35,356,10000,10000,0
3,0,14,147,10000,10000,0
4,0,32,321,20000,20000,0
5,0,97,979,20000,20000,0
6,0,15,158,20000,20000,0
7,0,39,395,20000,20000,0
8,0,45,456,30000,30000,0
9,0,166,1669,30000,30000,0
10,0,118,1180,40000,40000,0
11,0,25,259,40000,40000,0
12,0,46,462,40000,40000,0
13,0,39,391,40000,40000,0
14,0,156,1568,40000,40000,0
15,0,44,447,40000,40000,0
16,0,151,1513,40000,40000,0
17,0,76,764,60000,60000,0
18,0,241,2413,60000,60000,0
19,0,176,1762,60000,60000,0
20,0,133,1331,60000,60000,0
21,0,600,6002,60000,60000,0
22,0,265,2650,80000,80000,0
23,0,478,4788,80000,80000,0
24,0,211,2117,80000,80000,0
