TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,6,62,10000,10000,0
1,0,27,277,10000,10000,0
2,0,339,3390,20000,20000,0
3,0,34,342,20000,20000,0
4,0,117,1178,20000,20000,0
5,0,70,703,20000,20000,0
6,0,7,77,20000,20000,0
7,0,2,22,30000,30000,0
8,0,24,242,30000,30000,0
9,0,140,1402,40000,40000,0
10,0,71,713,40000,40000,0
11,0,123,1238,40000,40000,0
12,0,34,348,40000,40000,0
13,0,33,337,50000,50000,0
14,0,21,210,60000,60000,0
15,0,120,1204,80000,80000,0
16,0,101,1019,80000,80000,0
17,0,46,466,80000,80000,0
18,0,712,7126,80000,80000,0
19,0,381,3819,80000,80000,0
20,0,87,870,80000,80000,0
21,0,207,2071,80000,80000,0
22,0,196,1961,80000,80000,0
23,0,195,1956,80000,80000,0
24,0,108,1081,80000,80000,0
