TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,24,241,10000,10000,0
1,0,18,183,10000,10000,0
2,0,155,1558,20000,20000,0
3,0,159,1599,20000,20000,0
4,0,43,435,20000,20000,0
5,0,33,336,20000,20000,0
6,0,37,375,20000,20000,0
7,0,48,486,30000,30000,0
8,0,49,490,30000,30000,0
9,0,172,1723,30000,30000,0
10,0,10,101,30000,30000,0
11,0,167,1672,30000,30000,0
12,0,95,957,30000,30000,0
13,0,50,504,30000,30000,0
14,0,49,493,30000,30000,0
15,0,11,113,40000,40000,0
16,0,129,1296,40000,40000,0
17,0,104,1040,60000,60000,0
18,0,272,2720,60000,60000,0
19,0,308,3088,60000,60000,0
20,0,293,2938,60000,60000,0
21,0,109,1092,80000,80000,0
22,0,45,452,90000,90000,0
23,0,92,925,90000,90000,0
24,0,3,35,90000,90000,0
