TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,74,740,10000,10000,0
1,0,104,1040,10000,10000,0
2,0,12,120,10000,10000,0
3,0,116,1160,10000,10000,0
4,0,57,570,20000,20000,0
5,0,106,1060,50000,50000,0
6,0,120,1200,50000,50000,0
7,0,155,1550,100000,100000,0
8,0,38,380,100000,100000,0
9,0,174,1740,100000,100000,0
10,0,102,1020,100000,100000,0
11,0,151,1510,100000,100000,0
12,0,145,1450,100000,100000,0
13,0,239,2390,100000,100000,0
14,0,35,350,100000,100000,0
15,0,236,2360,100000,100000,0
16,0,130,1300,100000,100000,0
17,0,265,2650,100000,100000,0
18,0,266,2660,100000,100000,0
19,0,86,860,100000,100000,0
20,0,228,2280,100000,100000,0
21,0,178,1780,100000,100000,0
22,0,41,410,100000,100000,0
23,0,225,2250,100000,100000,0
24,0,75,750,200000,200000,0
25,0,89,890,200000,200000,0
26,0,83,830,200000,200000,0
27,0,132,1320,200000,200000,0
28,0,56,560,200000,200000,0
29,0,100,1000,200000,200000,0
30,0,95,959,200000,200000,0
31,0,20,200,200000,200000,0
32,0,94,940,500000,500000,0
33,0,20,200,500000,500000,0
34,0,129,1290,500000,500000,0
35,0,79,790,500000,500000,0
36,0,79,790,1000000,1000000,0
37,0,85,850,1000000,1000000,0
38,0,20,200,1000000,1000000,0
39,0,59,590,1000000,1000000,0
40,0,86,860,1000000,1000000,0
41,0,73,730,1000000,1000000,0
42,0,46,460,1000000,1000000,0
43,0,13,139,1000000,1000000,0
44,0,59,599,1000000,1000000,0
45,0,45,450,1000000,1000000,0
