TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,42,420,10000,10000,0
1,0,42,427,20000,20000,0
2,0,65,651,20000,20000,0
3,0,290,2903,30000,30000,0
4,0,132,1321,30000,30000,0
5,0,242,2420,40000,40000,0
6,0,4,49,40000,40000,0
7,0,138,1382,40000,40000,0
8,0,19,198,40000,40000,0
9,0,121,1214,40000,40000,0
10,0,308,3084,40000,40000,0
11,0,568,5684,40000,40000,0
12,0,81,815,60000,60000,0
13,0,114,1142,60000,60000,0
14,0,345,3455,60000,60000,0
15,0,347,3470,60000,60000,0
16,0,4,40,60000,60000,0
17,0,162,1627,80000,80000,0
18,0,94,948,80000,80000,0
19,0,104,1046,80000,80000,0
20,0,108,1080,80000,80000,0
21,0,201,2018,80000,80000,0
22,0,25,257,80000,80000,0
23,0,324,3245,90000,90000,0
24,0,361,3616,90000,90000,0
