TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,36,361,10000,10000,0
1,0,117,1170,10000,10000,0
2,0,171,1715,20000,20000,0
3,0,202,2026,20000,20000,0
4,0,43,433,20000,20000,0
5,0,130,1309,30000,30000,0
6,0,190,1900,30000,30000,0
7,0,215,2153,30000,30000,0
8,0,21,216,40000,40000,0
9,0,24,248,40000,40000,0
10,0,396,3967,60000,60000,0
11,0,193,1932,60000,60000,0
12,0,38,384,60000,60000,0
13,0,48,489,60000,60000,0
14,0,52,527,60000,60000,0
15,0,318,3181,80000,80000,0
16,0,180,1802,80000,80000,0
17,0,113,1139,80000,80000,0
18,0,33,337,80000,80000,0
19,0,527,5272,80000,80000,0
20,0,68,681,90000,90000,0
21,0,241,2416,90000,90000,0
22,0,87,871,90000,90000,0
23,0,257,2578,90000,90000,0
24,0,58,583,90000,90000,0
