TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,12,120,10000,10000,0
1,0,28,280,20000,20000,0
2,0,183,1830,100000,100000,0
3,0,279,2790,100000,100000,0
4,0,46,460,100000,100000,0
5,0,104,1040,100000,100000,0
6,0,82,820,100000,100000,0
7,0,189,1890,100000,100000,0
8,0,219,2190,100000,100000,0
9,0,281,2810,100000,100000,0
10,0,320,3200,100000,100000,0
11,0,278,2780,100000,100000,0
12,0,240,2400,100000,100000,0
13,0,248,2489,100000,100000,0
14,0,236,2360,100000,100000,0
15,0,61,610,200000,200000,0
16,0,93,930,1000000,1000000,0
17,0,16,160,1000000,1000000,0
18,0,57,570,1000000,1000000,0
19,0,91,910,1000000,1000000,0
20,0,57,570,1000000,1000000,0
21,0,41,410,1000000,1000000,0
22,0,12,129,1000000,1000000,0
23,0,140,1400,1000000,1000000,0
