TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,6,62,10000,10000,0
1,0,0,2,10000,10000,0
2,0,17,177,10000,10000,0
3,0,5,57,10000,10000,0
4,0,5,54,20000,20000,0
5,0,25,259,30000,30000,0
6,0,0,9,40000,40000,0
7,0,7,74,40000,40000,0
8,0,104,1043,40000,40000,0
9,0,46,463,40000,40000,0
10,0,7,79,60000,60000,0
11,0,90,900,60000,60000,0
12,0,46,466,60000,60000,0
13,0,20,200,60000,60000,0
14,0,74,749,80000,80000,0
15,0,10,107,80000,80000,0
16,0,5,52,80000,80000,0
17,0,8,82,80000,80000,0
18,0,7,73,80000,80000,0
19,0,75,755,90000,90000,0
20,0,449,4497,90000,90000,0
21,0,3,33,90000,90000,0
22,0,19,191,90000,90000,0
23,0,147,1478,90000,90000,0
24,0,6,61,90000,90000,0
