TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,6,60,10000,10000,0
1,0,5,52,10000,10000,0
2,0,38,382,20000,20000,0
3,0,2,21,20000,20000,0
4,0,6,68,20000,20000,0
5,0,7,76,20000,20000,0
6,0,32,324,30000,30000,0
7,0,24,242,30000,30000,0
8,0,24,249,30000,30000,0
9,0,63,638,30000,30000,0
10,0,11,115,30000,30000,0
11,0,13,137,30000,30000,0
12,0,13,133,40000,40000,0
13,0,29,295,40000,40000,0
14,0,84,842,40000,40000,0
15,0,35,352,40000,40000,0
16,0,186,1868,60000,60000,0
17,0,126,1268,60000,60000,0
18,0,28,281,80000,80000,0
19,0,4,48,80000,80000,0
20,0,8,87,80000,80000,0
21,0,17,175,90000,90000,0
22,0,17,172,90000,90000,0
23,0,3,37,90000,90000,0
24,0,17,176,90000,90000,0
