TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,0,2,10000,10000,0
1,0,25,258,10000,10000,0
2,0,91,916,10000,10000,0
3,0,31,316,10000,10000,0
4,0,81,813,20000,20000,0
5,0,22,226,20000,20000,0
6,0,35,359,20000,20000,0
7,0,87,874,20000,20000,0
8,0,64,643,30000,30000,0
9,0,31,313,30000,30000,0
10,0,36,368,30000,30000,0
11,0,0,7,30000,30000,0
12,0,31,314,40000,40000,0
13,0,101,1019,40000,40000,0
14,0,2,28,40000,40000,0
15,0,18,183,60000,60000,0
16,0,539,5392,60000,60000,0
17,0,336,3368,60000,60000,0
18,0,227,2276,80000,80000,0
19,0,179,1793,80000,80000,0
20,0,103,1036,80000,80000,0
21,0,52,527,90000,90000,0
22,0,279,2797,90000,90000,0
23,0,7,79,90000,90000,0
24,0,69,699,90000,90000,0
