TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,135,1350,10000,10000,0
1,0,157,1570,20000,20000,0
2,0,132,1320,50000,50000,0
3,0,159,1590,50000,50000,0
4,0,61,610,100000,100000,0
5,0,115,1159,100000,100000,0
6,0,52,520,100000,100000,0
7,0,123,1230,100000,100000,0
8,0,228,2280,100000,100000,0
9,0,120,1200,100000,100000,0
10,0,56,560,100000,100000,0
11,0,174,1740,100000,100000,0
12,0,23,230,100000,100000,0
13,0,282,2820,100000,100000,0
14,0,40,400,100000,100000,0
15,0,302,3020,100000,100000,0
16,0,227,2270,100000,100000,0
17,0,286,2860,100000,100000,0
18,0,130,1300,100000,100000,0
19,0,132,1320,100000,100000,0
20,0,238,2380,100000,100000,0
21,0,161,1610,100000,100000,0
22,0,133,1330,100000,100000,0
23,0,35,350,200000,200000,0
24,0,106,1060,200000,200000,0
25,0,109,1090,200000,200000,0
26,0,106,1060,200000,200000,0
27,0,73,730,200000,200000,0
28,0,119,1190,200000,200000,0
29,0,11,119,200000,200000,0
30,0,128,1280,200000,200000,0
31,0,101,1010,200000,200000,0
32,0,70,700,200000,200000,0
33,0,134,1340,200000,200000,0
34,0,126,1260,200000,200000,0
35,0,128,1280,200000,200000,0
36,0,91,910,200000,200000,0
37,0,89,890,200000,200000,0
38,0,196,1960,200000,200000,0
39,0,106,1060,200000,200000,0
40,0,114,1140,200000,200000,0
41,0,165,1650,200000,200000,0
42,0,23,230,500000,500000,0
43,0,46,460,500000,500000,0
44,0,114,1140,500000,500000,0
45,0,24,240,1000000,1000000,0
