TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,302,3020,10000,10000,0
1,0,324,3240,10000,10000,0
2,0,221,2210,10000,10000,0
3,0,95,950,10000,10000,0
4,0,118,1180,10000,10000,0
5,0,160,1600,50000,50000,0
6,0,193,1930,50000,50000,0
7,0,225,2250,100000,100000,0
8,0,65,650,200000,200000,0
9,0,39,390,200000,200000,0
10,0,325,3250,200000,200000,0
11,0,59,590,200000,200000,0
12,0,106,1060,200000,200000,0
13,0,141,1410,200000,200000,0
14,0,298,2980,200000,200000,0
15,0,220,2200,200000,200000,0
16,0,20,200,200000,200000,0
17,0,41,410,200000,200000,0
18,0,130,1300,200000,200000,0
19,0,114,1140,200000,200000,0
20,0,19,190,200000,200000,0
21,0,371,3710,200000,200000,0
22,0,79,790,200000,200000,0
23,0,761,7610,200000,200000,0
24,0,132,1320,500000,500000,0
25,0,270,2700,1000000,1000000,0
26,0,75,750,1000000,1000000,0
27,0,333,3330,1000000,1000000,0
28,0,37,370,1000000,1000000,0
29,0,83,830,1000000,1000000,0
30,0,73,730,1000000,1000000,0
31,0,50,500,1000000,1000000,0
32,0,62,620,1000000,1000000,0
33,0,33,330,1000000,1000000,0
34,0,19,190,1000000,1000000,0
35,0,64,640,1000000,1000000,0
