TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,6,66,10000,10000,0
1,0,22,229,10000,10000,0
2,0,44,447,10000,10000,0
3,0,61,610,20000,20000,0
4,0,84,847,20000,20000,0
5,0,4,42,30000,30000,0
6,0,330,3301,40000,40000,0
7,0,42,427,40000,40000,0
8,0,42,426,40000,40000,0
9,0,111,1110,40000,40000,0
10,0,284,2841,60000,60000,0
11,0,149,1496,60000,60000,0
12,0,845,8453,60000,60000,0
13,0,534,5343,60000,60000,0
14,0,45,451,60000,60000,0
15,0,50,500,80000,80000,0
16,0,701,7013,80000,80000,0
17,0,982,9829,80000,80000,0
18,0,102,1020,80000,80000,0
19,0,480,4801,80000,80000,0
20,0,504,5046,80000,80000,0
21,0,217,2176,90000,90000,0
22,0,93,931,90000,90000,0
23,0,142,1427,90000,90000,0
24,0,62,620,90000,90000,0
