TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,48,481,10000,10000,0
1,0,74,749,10000,10000,0
2,0,5,54,10000,10000,0
3,0,33,332,10000,10000,0
4,0,18,184,10000,10000,0
5,0,72,727,20000,20000,0
6,0,19,191,20000,20000,0
7,0,3,39,20000,20000,0
8,0,31,312,20000,20000,0
9,0,70,709,30000,30000,0
10,0,226,2262,30000,30000,0
11,0,103,1032,30000,30000,0
12,0,47,470,40000,40000,0
13,0,369,3692,40000,40000,0
14,0,237,2377,40000,40000,0
15,0,227,2277,40000,40000,0
16,0,303,3036,40000,40000,0
17,0,207,2078,40000,40000,0
18,0,432,4325,60000,60000,0
19,0,54,546,60000,60000,0
20,0,111,1114,60000,60000,0
21,0,459,4599,80000,80000,0
22,0,358,3587,80000,80000,0
23,0,52,521,90000,90000,0
24,0,598,5982,90000,90000,0
