TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,86,864,10000,10000,0
1,0,13,135,10000,10000,0
2,0,1,14,10000,10000,0
3,0,31,314,10000,10000,0
4,0,68,685,20000,20000,0
5,0,48,482,30000,30000,0
6,0,16,168,30000,30000,0
7,0,167,1672,30000,30000,0
8,0,46,467,30000,30000,0
9,0,14,143,40000,40000,0
10,0,48,487,40000,40000,0
11,0,41,417,40000,40000,0
12,0,28,282,40000,40000,0
13,0,196,1961,40000,40000,0
14,0,536,5361,60000,60000,0
15,0,151,1519,60000,60000,0
16,0,32,320,60000,60000,0
17,0,43,437,60000,60000,0
18,0,33,331,60000,60000,0
19,0,216,2164,80000,80000,0
20,0,148,1484,80000,80000,0
21,0,25,258,80000,80000,0
22,0,148,1484,90000,90000,0
23,0,75,753,90000,90000,0
24,0,457,4578,90000,90000,0
