TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,40,402,10000,10000,0
1,0,10,107,10000,10000,0
2,0,1,14,20000,20000,0
3,0,17,172,30000,30000,0
4,0,108,1086,30000,30000,0
5,0,22,226,30000,30000,0
6,0,189,1893,30000,30000,0
7,0,2,27,30000,30000,0
8,0,12,120,30000,30000,0
9,0,95,956,40000,40000,0
10,0,66,660,40000,40000,0
11,0,69,690,40000,40000,0
12,0,120,1208,40000,40000,0
13,0,298,2989,60000,60000,0
14,0,45,451,60000,60000,0
15,0,161,1614,80000,80000,0
16,0,147,1471,80000,80000,0
17,0,208,2083,80000,80000,0
18,0,278,2784,80000,80000,0
19,0,246,2460,90000,90000,0
20,0,390,3902,90000,90000,0
21,0,621,6215,90000,90000,0
22,0,174,1744,90000,90000,0
23,0,3,36,90000,90000,0
24,0,238,2381,90000,90000,0
