TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,2,26,10000,10000,0
1,0,12,125,10000,10000,0
2,0,120,1203,20000,20000,0
3,0,115,1151,30000,30000,0
4,0,15,153,30000,30000,0
5,0,274,2745,30000,30000,0
6,0,35,354,30000,30000,0
7,0,67,673,30000,30000,0
8,0,32,329,40000,40000,0
9,0,9,98,40000,40000,0
10,0,278,2785,60000,60000,0
11,0,142,1427,60000,60000,0
12,0,110,1107,60000,60000,0
13,0,505,5053,60000,60000,0
14,0,244,2447,60000,60000,0
15,0,140,1409,60000,60000,0
16,0,276,2764,60000,60000,0
17,0,125,1252,60000,60000,0
18,0,37,379,80000,80000,0
19,0,133,1335,80000,80000,0
20,0,497,4978,90000,90000,0
21,0,80,802,90000,90000,0
22,0,161,1616,90000,90000,0
23,0,129,1293,90000,90000,0
24,0,202,2023,90000,90000,0
