TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,12,123,10000,10000,0
1,0,11,115,10000,10000,0
2,0,18,189,10000,10000,0
3,0,19,194,10000,10000,0
4,0,11,113,10000,10000,0
5,0,15,156,20000,20000,0
6,0,45,455,20000,20000,0
7,0,114,1141,30000,30000,0
8,0,18,186,30000,30000,0
9,0,39,395,30000,30000,0
10,0,0,3,30000,30000,0
11,0,13,134,30000,30000,0
12,0,54,544,30000,30000,0
13,0,51,511,30000,30000,0
14,0,25,258,40000,40000,0
15,0,24,241,40000,40000,0
16,0,44,440,60000,60000,0
17,0,13,134,60000,60000,0
18,0,17,179,60000,60000,0
19,0,17,178,80000,80000,0
20,0,92,920,80000,80000,0
21,0,248,2482,80000,80000,0
22,0,9,91,90000,90000,0
23,0,95,953,90000,90000,0
24,0,153,1532,90000,90000,0
