TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,37,373,10000,10000,0
1,0,3,32,10000,10000,0
2,0,10,104,20000,20000,0
3,0,15,158,20000,20000,0
4,0,90,900,30000,30000,0
5,0,5,57,40000,40000,0
6,0,57,576,40000,40000,0
7,0,10,101,40000,40000,0
8,0,45,458,40000,40000,0
9,0,53,535,40000,40000,0
10,0,58,585,40000,40000,0
11,0,23,234,60000,60000,0
12,0,32,321,60000,60000,0
13,0,8,81,60000,60000,0
14,0,120,1201,60000,60000,0
15,0,4,43,60000,60000,0
16,0,18,186,60000,60000,0
17,0,188,1884,80000,80000,0
18,0,35,353,80000,80000,0
19,0,148,1484,80000,80000,0
20,0,3,32,80000,80000,0
21,0,122,1220,90000,90000,0
22,0,70,701,90000,90000,0
23,0,361,3611,90000,90000,0
24,0,139,1393,90000,90000,0
