TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,5,51,10000,10000,0
1,0,7,76,10000,10000,0
2,0,6,69,10000,10000,0
3,0,1,10,20000,20000,0
4,0,1,19,20000,20000,0
5,0,0,9,20000,20000,0
6,0,46,467,30000,30000,0
7,0,19,193,30000,30000,0
8,0,14,141,30000,30000,0
9,0,28,287,30000,30000,0
10,0,125,1259,30000,30000,0
11,0,129,1299,40000,40000,0
12,0,62,621,40000,40000,0
13,0,10,103,40000,40000,0
14,0,9,92,40000,40000,0
15,0,149,1496,40000,40000,0
16,0,30,302,60000,60000,0
17,0,109,1092,60000,60000,0
18,0,45,452,60000,60000,0
19,0,9,92,80000,80000,0
20,0,115,1151,80000,80000,0
21,0,153,1530,90000,90000,0
22,0,58,580,90000,90000,0
23,0,290,2908,90000,90000,0
24,0,67,676,90000,90000,0
