TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,10,108,10000,10000,0
1,0,1,13,10000,10000,0
2,0,9,99,10000,10000,0
3,0,19,197,10000,10000,0
4,0,12,127,10000,10000,0
5,0,75,752,20000,20000,0
6,0,13,134,20000,20000,0
7,0,82,826,40000,40000,0
8,0,0,2,40000,40000,0
9,0,17,176,40000,40000,0
10,0,169,1692,60000,60000,0
11,0,100,1005,60000,60000,0
12,0,70,708,60000,60000,0
13,0,30,309,60000,60000,0
14,0,93,930,60000,60000,0
15,0,12,124,60000,60000,0
16,0,72,725,80000,80000,0
17,0,166,1669,80000,80000,0
18,0,126,1264,80000,80000,0
19,0,29,296,80000,80000,0
20,0,75,755,80000,80000,0
21,0,166,1667,80000,80000,0
22,0,20,202,90000,90000,0
23,0,5,59,90000,90000,0
24,0,123,1239,90000,90000,0
