TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,8,84,10000,10000,0
1,0,20,200,10000,10000,0
2,0,23,238,10000,10000,0
3,0,19,197,10000,10000,0
4,0,14,148,20000,20000,0
5,0,10,100,30000,30000,0
6,0,24,245,30000,30000,0
7,0,28,289,30000,30000,0
8,0,18,187,30000,30000,0
9,0,8,81,30000,30000,0
10,0,61,616,30000,30000,0
11,0,24,242,30000,30000,0
12,0,57,578,40000,40000,0
13,0,7,70,40000,40000,0
14,0,26,269,40000,40000,0
15,0,64,649,40000,40000,0
16,0,43,439,40000,40000,0
17,0,186,1868,60000,60000,0
18,0,114,1149,60000,60000,0
19,0,38,383,60000,60000,0
20,0,83,838,60000,60000,0
21,0,73,730,80000,80000,0
22,0,41,416,80000,80000,0
23,0,21,210,90000,90000,0
24,0,219,2190,90000,90000,0
