TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,11,114,10000,10000,0
1,0,8,81,10000,10000,0
2,0,4,44,10000,10000,0
3,0,5,56,20000,20000,0
4,0,4,42,20000,20000,0
5,0,16,164,20000,20000,0
6,0,1,16,20000,20000,0
7,0,9,90,30000,30000,0
8,0,11,113,30000,30000,0
9,0,42,420,30000,30000,0
10,0,38,383,40000,40000,0
11,0,13,138,40000,40000,0
12,0,25,256,40000,40000,0
13,0,68,686,40000,40000,0
14,0,36,366,40000,40000,0
15,0,4,41,40000,40000,0
16,0,30,309,60000,60000,0
17,0,75,753,80000,80000,0
18,0,31,312,80000,80000,0
19,0,7,70,80000,80000,0
20,0,38,386,90000,90000,0
21,0,493,4936,90000,90000,0
22,0,14,149,90000,90000,0
23,0,43,436,90000,90000,0
24,0,83,839,90000,90000,0
