TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,60,600,10000,10000,0
1,0,78,780,50000,50000,0
2,0,295,2950,100000,100000,0
3,0,152,1520,100000,100000,0
4,0,170,1700,100000,100000,0
5,0,193,1930,100000,100000,0
6,0,17,170,100000,100000,0
7,0,57,570,100000,100000,0
8,0,98,980,100000,100000,0
9,0,107,1070,100000,100000,0
10,0,129,1290,100000,100000,0
11,0,168,1680,100000,100000,0
12,0,258,2580,100000,100000,0
13,0,134,1340,100000,100000,0
14,0,97,970,200000,200000,0
15,0,122,1220,200000,200000,0
16,0,28,289,200000,200000,0
17,0,52,520,200000,200000,0
18,0,95,950,200000,200000,0
19,0,79,790,200000,200000,0
20,0,120,1200,200000,200000,0
21,0,18,180,200000,200000,0
22,0,49,490,200000,200000,0
23,0,134,1340,200000,200000,0
24,0,136,1360,200000,200000,0
25,0,76,760,200000,200000,0
26,0,127,1270,500000,500000,0
27,0,124,1240,500000,500000,0
28,0,17,170,1000000,1000000,0
