TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,54,540,20000,20000,0
1,0,284,2840,20000,20000,0
2,0,70,700,50000,50000,0
3,0,28,289,100000,100000,0
4,0,59,590,200000,200000,0
5,0,64,640,200000,200000,0
6,0,228,2280,200000,200000,0
7,0,18,180,200000,200000,0
8,0,10,100,200000,200000,0
9,0,568,5680,200000,200000,0
10,0,117,1170,200000,200000,0
11,0,243,2430,200000,200000,0
12,0,597,5970,200000,200000,0
13,0,39,390,1000000,1000000,0
14,0,18,180,1000000,1000000,0
15,0,238,2380,1000000,1000000,0
16,0,21,210,1000000,1000000,0
17,0,72,720,1000000,1000000,0
18,0,50,500,1000000,1000000,0
19,0,39,390,1000000,1000000,0
20,0,64,640,1000000,1000000,0
21,0,277,2770,1000000,1000000,0
