TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,116,1168,10000,10000,0
1,0,23,232,10000,10000,0
2,0,11,110,10000,10000,0
3,0,33,336,10000,10000,0
4,0,35,351,10000,10000,0
5,0,123,1239,20000,20000,0
6,0,26,263,30000,30000,0
7,0,42,420,30000,30000,0
8,0,32,325,30000,30000,0
9,0,89,890,30000,30000,0
10,0,215,2151,40000,40000,0
11,0,84,843,40000,40000,0
12,0,710,7108,40000,40000,0
13,0,19,190,60000,60000,0
14,0,433,4335,60000,60000,0
15,0,201,2012,60000,60000,0
16,0,219,2198,80000,80000,0
17,0,283,2836,80000,80000,0
18,0,246,2464,80000,80000,0
19,0,305,3058,80000,80000,0
20,0,191,1917,80000,80000,0
21,0,357,3578,80000,80000,0
22,0,355,3557,90000,90000,0
23,0,320,3202,90000,90000,0
24,0,156,1563,90000,90000,0
