TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,47,478,10000,10000,0
1,0,32,327,10000,10000,0
2,0,120,1208,10000,10000,0
3,0,7,74,10000,10000,0
4,0,49,491,10000,10000,0
5,0,73,733,20000,20000,0
6,0,31,310,20000,20000,0
7,0,140,1403,20000,20000,0
8,0,37,370,20000,20000,0
9,0,41,412,20000,20000,0
10,0,35,353,20000,20000,0
11,0,73,731,20000,20000,0
12,0,127,1279,30000,30000,0
13,0,121,1215,30000,30000,0
14,0,171,1713,30000,30000,0
15,0,20,204,40000,40000,0
16,0,291,2917,40000,40000,0
17,0,306,3060,60000,60000,0
18,0,251,2516,60000,60000,0
19,0,11,119,60000,60000,0
20,0,75,752,80000,80000,0
21,0,199,1996,80000,80000,0
22,0,287,2871,90000,90000,0
23,0,104,1040,90000,90000,0
24,0,1215,12156,90000,90000,0
