TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,36,363,10000,10000,0
1,0,15,151,10000,10000,0
2,0,181,1812,20000,20000,0
3,0,26,268,30000,30000,0
4,0,51,517,30000,30000,0
5,0,214,2143,30000,30000,0
6,0,60,605,30000,30000,0
7,0,18,181,40000,40000,0
8,0,137,1373,40000,40000,0
9,0,353,3530,40000,40000,0
10,0,10,107,40000,40000,0
11,0,409,4099,40000,40000,0
12,0,172,1725,40000,40000,0
13,0,213,2139,40000,40000,0
14,0,22,223,50000,50000,0
15,0,215,2150,50000,50000,0
16,0,40,409,50000,50000,0
17,0,261,2619,50000,50000,0
18,0,241,2417,50000,50000,0
19,0,294,2948,60000,60000,0
20,0,223,2234,60000,60000,0
21,0,1,13,60000,60000,0
22,0,58,582,80000,80000,0
23,0,20,206,80000,80000,0
24,0,465,4657,80000,80000,0
