TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,6,64,10000,10000,0
1,0,82,824,10000,10000,0
2,0,43,434,10000,10000,0
3,0,11,119,10000,10000,0
4,0,20,200,10000,10000,0
5,0,144,1440,20000,20000,0
6,0,75,756,20000,20000,0
7,0,210,2104,20000,20000,0
8,0,11,117,20000,20000,0
9,0,123,1238,20000,20000,0
10,0,17,170,20000,20000,0
11,0,89,893,20000,20000,0
12,0,26,262,30000,30000,0
13,0,101,1016,40000,40000,0
14,0,64,645,40000,40000,0
15,0,299,2995,40000,40000,0
16,0,419,4193,60000,60000,0
17,0,410,4107,60000,60000,0
18,0,355,3553,80000,80000,0
19,0,176,1766,80000,80000,0
20,0,127,1277,80000,80000,0
21,0,143,1430,80000,80000,0
22,0,49,493,90000,90000,0
23,0,33,331,90000,90000,0
24,0,239,2391,90000,90000,0
