TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,82,826,10000,10000,0
1,0,17,170,10000,10000,0
2,0,41,413,10000,10000,0
3,0,16,167,10000,10000,0
4,0,20,200,20000,20000,0
5,0,168,1687,20000,20000,0
6,0,243,2436,20000,20000,0
7,0,9,94,20000,20000,0
8,0,54,546,20000,20000,0
9,0,23,237,20000,20000,0
10,0,163,1633,30000,30000,0
11,0,155,1551,30000,30000,0
12,0,33,333,30000,30000,0
13,0,30,304,30000,30000,0
14,0,127,1270,40000,40000,0
15,0,31,313,40000,40000,0
16,0,129,1295,60000,60000,0
17,0,619,6190,60000,60000,0
18,0,86,864,60000,60000,0
19,0,371,3711,80000,80000,0
20,0,715,7157,80000,80000,0
21,0,8,80,80000,80000,0
22,0,891,8918,80000,80000,0
23,0,77,774,80000,80000,0
24,0,159,1596,90000,90000,0
