TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,16,160,10000,10000,0
1,0,78,780,50000,50000,0
2,0,78,780,50000,50000,0
3,0,223,2230,100000,100000,0
4,0,31,310,100000,100000,0
5,0,228,2280,100000,100000,0
6,0,147,1470,100000,100000,0
7,0,95,950,100000,100000,0
8,0,62,620,100000,100000,0
9,0,14,140,100000,100000,0
10,0,137,1370,100000,100000,0
11,0,60,600,100000,100000,0
12,0,282,2820,100000,100000,0
13,0,254,2540,100000,100000,0
14,0,268,2680,100000,100000,0
15,0,121,1210,100000,100000,0
16,0,179,1790,100000,100000,0
17,0,295,2950,100000,100000,0
18,0,84,840,100000,100000,0
19,0,64,640,100000,100000,0
20,0,258,2580,100000,100000,0
21,0,18,180,200000,200000,0
22,0,27,270,200000,200000,0
23,0,67,670,200000,200000,0
24,0,34,340,200000,200000,0
25,0,65,650,200000,200000,0
26,0,100,1000,200000,200000,0
27,0,36,360,200000,200000,0
28,0,112,1120,200000,200000,0
29,0,71,710,200000,200000,0
30,0,20,200,1000000,1000000,0
31,0,23,230,1000000,1000000,0
32,0,22,220,1000000,1000000,0
33,0,178,1780,1000000,1000000,0
34,0,47,470,1000000,1000000,0
35,0,90,900,1000000,1000000,0
36,0,37,370,1000000,1000000,0
37,0,59,599,1000000,1000000,0
38,0,27,270,1000000,1000000,0
39,0,76,760,1000000,1000000,0
40,0,33,330,1000000,1000000,0
41,0,36,360,1000000,1000000,0
42,0,23,230,1000000,1000000,0
