TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,139,1390,10000,10000,0
1,0,203,2030,10000,10000,0
2,0,129,1290,10000,10000,0
3,0,54,540,20000,20000,0
4,0,60,600,100000,100000,0
5,0,34,340,100000,100000,0
6,0,135,1350,100000,100000,0
7,0,351,3510,100000,100000,0
8,0,204,2040,100000,100000,0
9,0,81,810,100000,100000,0
10,0,57,570,100000,100000,0
11,0,61,610,100000,100000,0
12,0,70,700,100000,100000,0
13,0,37,370,200000,200000,0
14,0,116,1160,1000000,1000000,0
15,0,156,1560,1000000,1000000,0
16,0,202,2020,1000000,1000000,0
17,0,65,650,1000000,1000000,0
