TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,48,480,10000,10000,0
1,0,28,280,20000,20000,0
2,0,100,1000,100000,100000,0
3,0,359,3590,100000,100000,0
4,0,248,2489,100000,100000,0
5,0,475,4750,100000,100000,0
6,0,14,140,100000,100000,0
7,0,117,1170,100000,100000,0
8,0,102,1020,100000,100000,0
9,0,140,1400,100000,100000,0
10,0,161,1610,100000,100000,0
11,0,366,3660,100000,100000,0
12,0,71,710,100000,100000,0
13,0,285,2850,100000,100000,0
14,0,100,1000,200000,200000,0
15,0,40,400,1000000,1000000,0
16,0,76,760,1000000,1000000,0
17,0,71,710,1000000,1000000,0
18,0,29,299,1000000,1000000,0
19,0,93,930,1000000,1000000,0
20,0,59,590,1000000,1000000,0
21,0,29,299,1000000,1000000,0
22,0,55,550,1000000,1000000,0
23,0,24,240,1000000,1000000,0
