TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,0,4,10000,10000,0
1,0,27,271,10000,10000,0
2,0,33,336,10000,10000,0
3,0,247,2477,20000,20000,0
4,0,59,597,20000,20000,0
5,0,1,11,20000,20000,0
6,0,59,596,20000,20000,0
7,0,38,381,20000,20000,0
8,0,55,559,20000,20000,0
9,0,256,2567,30000,30000,0
10,0,28,281,30000,30000,0
11,0,33,335,30000,30000,0
12,0,14,146,30000,30000,0
13,0,33,332,30000,30000,0
14,0,247,2472,30000,30000,0
15,0,7,70,30000,30000,0
16,0,184,1841,30000,30000,0
17,0,31,314,40000,40000,0
18,0,81,818,40000,40000,0
19,0,7,73,50000,50000,0
20,0,76,768,60000,60000,0
21,0,141,1417,60000,60000,0
22,0,377,3771,60000,60000,0
23,0,553,5532,60000,60000,0
24,0,108,1081,60000,60000,0
