TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,59,598,10000,10000,0
1,0,30,303,20000,20000,0
2,0,1,17,20000,20000,0
3,0,3,33,20000,20000,0
4,0,197,1974,30000,30000,0
5,0,220,2202,30000,30000,0
6,0,89,897,40000,40000,0
7,0,105,1055,40000,40000,0
8,0,2,29,40000,40000,0
9,0,14,141,40000,40000,0
10,0,43,437,50000,50000,0
11,0,173,1732,50000,50000,0
12,0,168,1682,50000,50000,0
13,0,104,1047,50000,50000,0
14,0,42,429,50000,50000,0
15,0,43,433,50000,50000,0
16,0,42,420,50000,50000,0
17,0,233,2330,50000,50000,0
18,0,117,1175,60000,60000,0
19,0,95,953,60000,60000,0
20,0,113,1139,60000,60000,0
21,0,322,3224,80000,80000,0
22,0,227,2276,80000,80000,0
23,0,41,414,80000,80000,0
24,0,251,2510,80000,80000,0
