TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,48,485,10000,10000,0
1,0,17,173,10000,10000,0
2,0,3,35,10000,10000,0
3,0,96,966,20000,20000,0
4,0,0,1,20000,20000,0
5,0,5,53,20000,20000,0
6,0,15,153,20000,20000,0
7,0,23,239,20000,20000,0
8,0,15,158,30000,30000,0
9,0,23,230,30000,30000,0
10,0,40,403,40000,40000,0
11,0,116,1166,40000,40000,0
12,0,7,78,60000,60000,0
13,0,52,523,60000,60000,0
14,0,398,3981,60000,60000,0
15,0,219,2199,60000,60000,0
16,0,430,4303,80000,80000,0
17,0,78,788,80000,80000,0
18,0,59,594,80000,80000,0
19,0,48,480,80000,80000,0
20,0,193,1938,80000,80000,0
21,0,283,2831,90000,90000,0
22,0,103,1030,90000,90000,0
23,0,299,2999,90000,90000,0
24,0,153,1530,90000,90000,0
