TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,57,570,10000,10000,0
1,0,12,124,10000,10000,0
2,0,46,467,20000,20000,0
3,0,57,571,20000,20000,0
4,0,33,334,20000,20000,0
5,0,73,731,20000,20000,0
6,0,37,377,20000,20000,0
7,0,11,117,20000,20000,0
8,0,21,210,30000,30000,0
9,0,28,287,30000,30000,0
10,0,34,342,30000,30000,0
11,0,20,200,30000,30000,0
12,0,32,324,30000,30000,0
13,0,116,1169,30000,30000,0
14,0,11,111,40000,40000,0
15,0,0,2,40000,40000,0
16,0,124,1246,40000,40000,0
17,0,40,406,40000,40000,0
18,0,189,1895,40000,40000,0
19,0,29,296,60000,60000,0
20,0,191,1910,60000,60000,0
21,0,57,574,80000,80000,0
22,0,304,3043,90000,90000,0
23,0,325,3254,90000,90000,0
24,0,94,942,90000,90000,0
