TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,8,85,10000,10000,0
1,0,35,354,10000,10000,0
2,0,24,245,10000,10000,0
3,0,8,82,20000,20000,0
4,0,97,972,30000,30000,0
5,0,274,2743,30000,30000,0
6,0,93,937,30000,30000,0
7,0,45,450,30000,30000,0
8,0,31,318,30000,30000,0
9,0,76,761,40000,40000,0
10,0,25,251,40000,40000,0
11,0,20,207,40000,40000,0
12,0,92,921,50000,50000,0
13,0,51,516,50000,50000,0
14,0,109,1097,50000,50000,0
15,0,72,729,60000,60000,0
16,0,4,43,60000,60000,0
17,0,98,980,60000,60000,0
18,0,6,65,60000,60000,0
19,0,7,78,60000,60000,0
20,0,184,1847,80000,80000,0
21,0,236,2361,80000,80000,0
22,0,351,3518,80000,80000,0
23,0,125,1258,80000,80000,0
24,0,171,1715,80000,80000,0
