TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,9,90,10000,10000,0
1,0,5,58,10000,10000,0
2,0,8,80,10000,10000,0
3,0,27,275,20000,20000,0
4,0,49,493,20000,20000,0
5,0,27,272,30000,30000,0
6,0,23,235,30000,30000,0
7,0,0,5,30000,30000,0
8,0,21,216,30000,30000,0
9,0,11,112,40000,40000,0
10,0,45,450,40000,40000,0
11,0,25,250,40000,40000,0
12,0,17,177,40000,40000,0
13,0,24,240,40000,40000,0
14,0,1,15,80000,80000,0
15,0,250,2500,80000,80000,0
16,0,28,284,80000,80000,0
17,0,30,300,80000,80000,0
18,0,8,80,90000,90000,0
19,0,21,214,90000,90000,0
20,0,30,307,90000,90000,0
21,0,28,289,90000,90000,0
22,0,182,1828,90000,90000,0
23,0,84,841,90000,90000,0
24,0,46,467,90000,90000,0
