TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,43,435,10000,10000,0
1,0,12,123,10000,10000,0
2,0,25,258,20000,20000,0
3,0,1,12,20000,20000,0
4,0,11,111,20000,20000,0
5,0,123,1238,20000,20000,0
6,0,40,402,30000,30000,0
7,0,562,5626,30000,30000,0
8,0,13,133,30000,30000,0
9,0,165,1650,40000,40000,0
10,0,64,643,40000,40000,0
11,0,315,3152,40000,40000,0
12,0,316,3163,40000,40000,0
13,0,64,646,50000,50000,0
14,0,136,1368,50000,50000,0
15,0,60,602,50000,50000,0
16,0,83,838,50000,50000,0
17,0,20,200,50000,50000,0
18,0,609,6092,60000,60000,0
19,0,156,1563,60000,60000,0
20,0,464,4642,80000,80000,0
21,0,160,1601,80000,80000,0
22,0,144,1440,80000,80000,0
23,0,176,1767,80000,80000,0
24,0,187,1878,80000,80000,0
